p,p_bell,p_single_ratio,p_idle_ratio,telegate_idle_depth,logical_error_rate,acceptance_ratio,discarded_runs,n_samples,logical_failures,avg_fidelity,z_error_pre_decoding_rate,x_error_pre_decoding_rate,depth_cx_layers,depth_telegate_layers,encoding_circ_gate_counts,total_single_qubit_count,total_two_qubit_count,total_telegate_count,num_meas
0.0020474788017697024,0.006302535435745052,0.01,0.1,25,0.001553403071521087,0.929572,17607,250000,[361],0.9984465969284774,0.0716673910143593,0.03812507261406325,8,3,"[3, 6, 2]",3,8,3,1
0.0022360679774997894,0.006302535435745052,0.01,0.1,25,0.001683764013331602,0.92412,18970,250000,[389],0.9983162359866675,0.07691641778124053,0.04235813530710297,8,3,"[3, 6, 2]",3,8,3,1
0.00244202772486745,0.006302535435745052,0.01,0.1,25,0.0021359231765100757,0.917636,20591,250000,[490],0.9978640768234815,0.08360613576625155,0.04570875597731562,8,3,"[3, 6, 2]",3,8,3,1
0.0026669580124702875,0.006302535435745052,0.01,0.1,25,0.0023839629102787,0.911088,22228,250000,[543],0.9976160370897195,0.09048083170890188,0.05016858964227385,8,3,"[3, 6, 2]",3,8,3,1
0.002912606178812128,0.006302535435745052,0.01,0.1,25,0.002853966881633157,0.9068080000000001,23298,250000,[647],0.9971460331183577,0.09877724942876552,0.054419458143289426,8,3,"[3, 6, 2]",3,8,3,1
0.00318088050625023,0.006302535435745052,0.01,0.1,25,0.0031112021079618287,0.898688,25328,250000,[699],0.9968887978920543,0.10603012391397237,0.06016771115225751,8,3,"[3, 6, 2]",3,8,3,1
0.0034738650452115797,0.006302535435745052,0.01,0.1,25,0.003838651090831633,0.89198,27005,250000,[856],0.9961613489091786,0.11610125787573712,0.06593421377160923,8,3,"[3, 6, 2]",3,8,3,1
0.003793835803838121,0.006302535435745052,0.01,0.1,25,0.0045004418862879285,0.88258,29355,250000,[993],0.9954995581137226,0.12643386435224002,0.07216569602755557,8,3,"[3, 6, 2]",3,8,3,1
0.004143278428827794,0.006302535435745052,0.01,0.1,25,0.005306588129162355,0.8743127566288538,27090,215535,[1000],0.9946934118708394,0.13564169916951896,0.07836238690334049,8,3,"[3, 6, 2]",3,8,3,1
0.004524907514822488,0.006302535435745052,0.01,0.1,25,0.006737273290753766,0.8662573536277898,22916,171344,[1000],0.9932627267092524,0.14848276605492225,0.08776645915864931,8,3,"[3, 6, 2]",3,8,3,1
0.004941687692345045,0.006302535435745052,0.01,0.1,25,0.007772363031532477,0.8553450339050658,21759,150420,[1000],0.9922276369684542,0.15972983266102392,0.09540575621206115,8,3,"[3, 6, 2]",3,8,3,1
0.005396856658103985,0.006302535435745052,0.01,0.1,25,0.00906832072836752,0.8456659943711224,20125,130399,[1000],0.9909316792716285,0.17240691368772332,0.1028619620218728,8,3,"[3, 6, 2]",3,8,3,1
0.005893950326573491,0.006302535435745052,0.01,0.1,25,0.010005202705406812,0.8360071599444603,19606,119554,[1000],0.9899947972945923,0.18736743106415335,0.11397926921999439,8,3,"[3, 6, 2]",3,8,3,1
0.006436830298235144,0.006302535435745052,0.01,0.1,25,0.012068695012008352,0.8232634852504297,17788,100647,[1000],0.9879313049879962,0.2040212891780012,0.12546615334483882,8,3,"[3, 6, 2]",3,8,3,1
0.007029713857864377,0.006302535435745052,0.01,0.1,25,0.014611338398597311,0.8088304812328637,16176,84616,[1000],0.9853886616014012,0.21808883693746348,0.1352425482174167,8,3,"[3, 6, 2]",3,8,3,1
0.00767720673589913,0.006302535435745052,0.01,0.1,25,0.016428454082470838,0.7974166164487646,15464,76334,[1000],0.9835715459175274,0.2370625924100542,0.14757680302283555,8,3,"[3, 6, 2]",3,8,3,1
0.008384338887392595,0.006302535435745052,0.01,0.1,25,0.019911989008582067,0.7832589912349106,13897,64118,[1000],0.9800880109914111,0.2575814898150176,0.1620039425738237,8,3,"[3, 6, 2]",3,8,3,1
0.009156603566493744,0.006302535435745052,0.01,0.1,25,0.02509977159207851,0.770559337768838,11863,51704,[1000],0.9749002284079281,0.2756456916242062,0.18375542782560678,8,3,"[3, 6, 2]",3,8,3,1
0.010000000000000002,0.006302535435745052,0.01,0.1,25,0.028061510831743183,0.7552240071207561,11550,47186,[1000],0.9719384891682558,0.297311707262319,0.19542036143225952,8,3,"[3, 6, 2]",3,8,3,1
0.0004999999999999999,0.0070710678118654745,0.01,0.1,25,0.00016435541859270673,0.9735,6625,250000,[40],0.9998356445813914,0.02162095531587057,0.009187467899332306,8,3,"[3, 6, 2]",3,8,3,1
0.0005460539995742772,0.0070710678118654745,0.01,0.1,25,0.00023460169160167103,0.97186,7035,250000,[57],0.9997653983084006,0.023443705883563475,0.010001440536702818,8,3,"[3, 6, 2]",3,8,3,1
0.0005963499409021295,0.0070710678118654745,0.01,0.1,25,0.00020605131501949246,0.970632,7342,250000,[50],0.9997939486849805,0.025200075826883928,0.011143255116254152,8,3,"[3, 6, 2]",3,8,3,1
0.0006512785407509825,0.0070710678118654745,0.01,0.1,25,0.00024356412754503873,0.968944,7764,250000,[59],0.9997564358724551,0.02693654122426064,0.011761257616539242,8,3,"[3, 6, 2]",3,8,3,1
0.0007112665040279459,0.0070710678118654745,0.01,0.1,25,0.0002564081355820051,0.967208,8198,250000,[62],0.9997435918644347,0.02918917130544826,0.012803864318740126,8,3,"[3, 6, 2]",3,8,3,1
0.0007767798385753472,0.0070710678118654745,0.01,0.1,25,0.0003192225893512319,0.964844,8789,250000,[77],0.999680777410642,0.0310599433690835,0.014099688654331685,8,3,"[3, 6, 2]",3,8,3,1
0.0008483274752854595,0.0070710678118654745,0.01,0.1,25,0.00038634579194655967,0.9628680000000001,9283,250000,[93],0.9996136542080593,0.03361208389935069,0.015985576423767328,8,3,"[3, 6, 2]",3,8,3,1
0.000926465221656747,0.0070710678118654745,0.01,0.1,25,0.0004707431075710489,0.960184,9954,250000,[113],0.9995292568924247,0.03641801987952309,0.01715921115119602,8,3,"[3, 6, 2]",3,8,3,1
0.001011800079504272,0.0070710678118654745,0.01,0.1,25,0.0004470085934268849,0.957476,10631,250000,[107],0.9995529914065667,0.03917382785573738,0.018849558631234622,8,3,"[3, 6, 2]",3,8,3,1
0.0011049949603657587,0.0070710678118654745,0.01,0.1,25,0.000607497779490875,0.954736,11316,250000,[145],0.9993925022205081,0.04204303598062711,0.020231770876975416,8,3,"[3, 6, 2]",3,8,3,1
0.0012067738352342851,0.0070710678118654745,0.01,0.1,25,0.0006006258269105572,0.95234,11915,250000,[143],0.9993993741730667,0.0447109225696705,0.02217275342839742,8,3,"[3, 6, 2]",3,8,3,1
0.001317927358622541,0.0070710678118654745,0.01,0.1,25,0.0007419398354242547,0.948864,12784,250000,[176],0.9992580601645626,0.04850853230810738,0.024812828814245246,8,3,"[3, 6, 2]",3,8,3,1
0.0014393190106484026,0.0070710678118654745,0.01,0.1,25,0.0008587104115464825,0.945604,13599,250000,[203],0.999141289588448,0.052440556512028294,0.026518500344753195,8,3,"[3, 6, 2]",3,8,3,1
0.001571891804855704,0.0070710678118654745,0.01,0.1,25,0.0010063010581022097,0.942064,14484,250000,[237],0.9989936989418895,0.057036464613869124,0.029581854311384364,8,3,"[3, 6, 2]",3,8,3,1
0.0017166756138789728,0.0070710678118654745,0.01,0.1,25,0.0012194653966034052,0.938116,15471,250000,[286],0.9987805346033923,0.06186868148501891,0.032068528838651085,8,3,"[3, 6, 2]",3,8,3,1
0.0018747951698604795,0.0070710678118654745,0.01,0.1,25,0.001376341504199771,0.932908,16773,250000,[321],0.998623658495786,0.06560561170018908,0.03458004433448957,8,3,"[3, 6, 2]",3,8,3,1
0.0020474788017697024,0.0070710678118654745,0.01,0.1,25,0.0015689384665781624,0.928016,17996,250000,[364],0.9984310615334149,0.07167548835364908,0.038365717832451164,8,3,"[3, 6, 2]",3,8,3,1
0.0022360679774997894,0.0070710678118654745,0.01,0.1,25,0.0018103702163782202,0.923568,19108,250000,[418],0.9981896297836251,0.07859518736032431,0.041811756145730475,8,3,"[3, 6, 2]",3,8,3,1
0.00244202772486745,0.0070710678118654745,0.01,0.1,25,0.002042027366657358,0.916736,20816,250000,[468],0.9979579726333477,0.08420308573024295,0.04566200083775482,8,3,"[3, 6, 2]",3,8,3,1
0.0026669580124702875,0.0070710678118654745,0.01,0.1,25,0.0024315842605394256,0.91134,22165,250000,[554],0.9975684157394598,0.0915399302126539,0.05016349551210306,8,3,"[3, 6, 2]",3,8,3,1
0.002912606178812128,0.0070710678118654745,0.01,0.1,25,0.0027706584180291647,0.9052,23700,250000,[627],0.9972293415819734,0.09802032699955811,0.05458241272646929,8,3,"[3, 6, 2]",3,8,3,1
0.00318088050625023,0.0070710678118654745,0.01,0.1,25,0.003468897923559561,0.898268,25433,250000,[779],0.9965311020764465,0.10666304488192833,0.05971937105629946,8,3,"[3, 6, 2]",3,8,3,1
0.0034738650452115797,0.0070710678118654745,0.01,0.1,25,0.0039018776662456114,0.889828,27543,250000,[868],0.9960981223337528,0.11581114552475309,0.06550029893417604,8,3,"[3, 6, 2]",3,8,3,1
0.003793835803838121,0.0070710678118654745,0.01,0.1,25,0.004640888080343054,0.8828016814021518,28606,244082,[1000],0.9953591119196492,0.12600475226939428,0.07227255007518239,8,3,"[3, 6, 2]",3,8,3,1
0.004143278428827794,0.0070710678118654745,0.01,0.1,25,0.005594374297206729,0.8734302774438809,25903,204654,[1000],0.9944056257027927,0.13714608589602295,0.07959116312636014,8,3,"[3, 6, 2]",3,8,3,1
0.004524907514822488,0.0070710678118654745,0.01,0.1,25,0.0059609320513355464,0.8635486212274859,26508,194267,[1000],0.994039067948671,0.1464481786372117,0.08602817136487462,8,3,"[3, 6, 2]",3,8,3,1
0.004941687692345045,0.0070710678118654745,0.01,0.1,25,0.008180226755885674,0.855357617654879,20672,142918,[1000],0.9918197732441157,0.1595389624200383,0.09533236261309164,8,3,"[3, 6, 2]",3,8,3,1
0.005396856658103985,0.0070710678118654745,0.01,0.1,25,0.008912655971479501,0.8437866618536234,20772,132972,[1000],0.9910873440285188,0.1735204991087344,0.10470588235294118,8,3,"[3, 6, 2]",3,8,3,1
0.005893950326573491,0.0070710678118654745,0.01,0.1,25,0.011044964048642022,0.8339535397822523,18027,108566,[1000],0.9889550359513595,0.1860413744353262,0.11451418725632048,8,3,"[3, 6, 2]",3,8,3,1
0.006436830298235144,0.0070710678118654745,0.01,0.1,25,0.012139752834632287,0.8234517918728446,17661,100035,[1000],0.9878602471653612,0.20294024813654793,0.12544006604025543,8,3,"[3, 6, 2]",3,8,3,1
0.007029713857864377,0.0070710678118654745,0.01,0.1,25,0.01417916796642373,0.8083209169054442,16724,87250,[1000],0.9858208320335814,0.21801888665173128,0.13457448316932763,8,3,"[3, 6, 2]",3,8,3,1
0.00767720673589913,0.0070710678118654745,0.01,0.1,25,0.017094601524838455,0.7972578842641808,14876,73374,[1000],0.9829053984751625,0.2367944203220623,0.15053506102772746,8,3,"[3, 6, 2]",3,8,3,1
0.008384338887392595,0.0070710678118654745,0.01,0.1,25,0.021499828001375988,0.7812022371890693,13027,59539,[1000],0.978500171998629,0.25711644306845544,0.168515651874785,8,3,"[3, 6, 2]",3,8,3,1
0.009156603566493744,0.0070710678118654745,0.01,0.1,25,0.024262422360248448,0.7694576682535238,12349,53565,[1000],0.9757375776397539,0.27872670807453415,0.17832880434782608,8,3,"[3, 6, 2]",3,8,3,1
0.010000000000000002,0.0070710678118654745,0.01,0.1,25,0.030080616051016723,0.7552536519980917,10773,44017,[1000],0.9699193839489822,0.29978341956443266,0.19759956683912885,8,3,"[3, 6, 2]",3,8,3,1
0.0004999999999999999,0.007933315172878399,0.01,0.1,25,0.00023042612373882845,0.972112,6972,250000,[56],0.9997695738762751,0.023022038612834736,0.009533880869694027,8,3,"[3, 6, 2]",3,8,3,1
0.0005460539995742772,0.007933315172878399,0.01,0.1,25,0.00025965568831425755,0.970516,7371,250000,[63],0.9997403443116885,0.02402433344736202,0.009928738938873754,8,3,"[3, 6, 2]",3,8,3,1
0.0005963499409021295,0.007933315172878399,0.01,0.1,25,0.0002723839788696065,0.96922,7695,250000,[66],0.9997276160211265,0.02620664039124244,0.011134726893790883,8,3,"[3, 6, 2]",3,8,3,1
0.0006512785407509825,0.007933315172878399,0.01,0.1,25,0.0002895505348412022,0.967016,8246,250000,[70],0.9997104494651714,0.02768516756703095,0.012396899327415473,8,3,"[3, 6, 2]",3,8,3,1
0.0007112665040279459,0.007933315172878399,0.01,0.1,25,0.00027336663435970077,0.965736,8566,250000,[66],0.9997266333656442,0.029573299535276723,0.012844089896203517,8,3,"[3, 6, 2]",3,8,3,1
0.0007767798385753472,0.007933315172878399,0.01,0.1,25,0.000340129000145177,0.96434,8915,250000,[82],0.9996598709998467,0.032598461123670076,0.014521849140344692,8,3,"[3, 6, 2]",3,8,3,1
0.0008483274752854595,0.007933315172878399,0.01,0.1,25,0.0004079254079254079,0.96096,9760,250000,[98],0.9995920745920688,0.03432817182817183,0.01570929070929071,8,3,"[3, 6, 2]",3,8,3,1
0.000926465221656747,0.007933315172878399,0.01,0.1,25,0.00035022034696830087,0.959396,10151,250000,[84],0.9996497796530224,0.036677242765239794,0.017294214276482287,8,3,"[3, 6, 2]",3,8,3,1
0.001011800079504272,0.007933315172878399,0.01,0.1,25,0.0005185485658368496,0.956516,10871,250000,[124],0.9994814514341718,0.03938041810069042,0.01903575057813983,8,3,"[3, 6, 2]",3,8,3,1
0.0011049949603657587,0.007933315172878399,0.01,0.1,25,0.0006456373362848183,0.954096,11476,250000,[154],0.9993543626637059,0.04203350606228304,0.020320806292029314,8,3,"[3, 6, 2]",3,8,3,1
0.0012067738352342851,0.007933315172878399,0.01,0.1,25,0.0006731768477652632,0.950716,12321,250000,[160],0.99932682315223,0.046062125808338135,0.022391544898792068,8,3,"[3, 6, 2]",3,8,3,1
0.001317927358622541,0.007933315172878399,0.01,0.1,25,0.0007597180601865529,0.94772,13070,250000,[180],0.9992402819397984,0.04951251424471363,0.02389313299286709,8,3,"[3, 6, 2]",3,8,3,1
0.0014393190106484026,0.007933315172878399,0.01,0.1,25,0.0008345724828319544,0.944196,13951,250000,[197],0.9991654275171702,0.05399302687153938,0.026922376286279543,8,3,"[3, 6, 2]",3,8,3,1
0.001571891804855704,0.007933315172878399,0.01,0.1,25,0.0010379842685826835,0.940284,14929,250000,[244],0.9989620157314018,0.056935989552092774,0.029608075857932285,8,3,"[3, 6, 2]",3,8,3,1
0.0017166756138789728,0.007933315172878399,0.01,0.1,25,0.001183882107566588,0.935904,16024,250000,[277],0.998816117892422,0.06226279618422402,0.03239221116695729,8,3,"[3, 6, 2]",3,8,3,1
0.0018747951698604795,0.007933315172878399,0.01,0.1,25,0.0013820869512964577,0.931924,17019,250000,[322],0.9986179130487051,0.06781239671904576,0.03494276357299522,8,3,"[3, 6, 2]",3,8,3,1
0.0020474788017697024,0.007933315172878399,0.01,0.1,25,0.0015892277993945388,0.9262360000000001,18441,250000,[368],0.998410772200607,0.07230554631864881,0.03818897127729866,8,3,"[3, 6, 2]",3,8,3,1
0.0022360679774997894,0.007933315172878399,0.01,0.1,25,0.0018051794764979518,0.921792,19552,250000,[416],0.9981948205235064,0.0769674720544331,0.04180552662639728,8,3,"[3, 6, 2]",3,8,3,1
0.00244202772486745,0.007933315172878399,0.01,0.1,25,0.002145219568247255,0.915524,21119,250000,[491],0.9978547804317488,0.0856252812596939,0.046425871959664626,8,3,"[3, 6, 2]",3,8,3,1
0.0026669580124702875,0.007933315172878399,0.01,0.1,25,0.0025271281715458552,0.910124,22469,250000,[575],0.9974728718284553,0.09138095468309813,0.050656833574326134,8,3,"[3, 6, 2]",3,8,3,1
0.002912606178812128,0.007933315172878399,0.01,0.1,25,0.0031095462627942568,0.904312,23922,250000,[703],0.9968904537372033,0.09881987632586983,0.054755438388520775,8,3,"[3, 6, 2]",3,8,3,1
0.00318088050625023,0.007933315172878399,0.01,0.1,25,0.00338532490644639,0.8968119999999999,25797,250000,[759],0.9966146750935548,0.1077238038741676,0.059976895938056135,8,3,"[3, 6, 2]",3,8,3,1
0.0034738650452115797,0.007933315172878399,0.01,0.1,25,0.003952604717044765,0.88954,27615,250000,[879],0.9960473952829444,0.11610045641567551,0.06581828810396384,8,3,"[3, 6, 2]",3,8,3,1
0.003793835803838121,0.007933315172878399,0.01,0.1,25,0.004652591027943462,0.8808265099543469,29080,244014,[1000],0.9953474089720362,0.12571766216606028,0.07121255827370263,8,3,"[3, 6, 2]",3,8,3,1
0.004143278428827794,0.007933315172878399,0.01,0.1,25,0.0054248468836967075,0.872919359956055,26836,211173,[1000],0.994575153116297,0.13639150034990263,0.07945773230550568,8,3,"[3, 6, 2]",3,8,3,1
0.004524907514822488,0.007933315172878399,0.01,0.1,25,0.006568834820079614,0.863131754113418,24140,176374,[1000],0.9934311651799222,0.14688571541180026,0.08726697058475767,8,3,"[3, 6, 2]",3,8,3,1
0.004941687692345045,0.007933315172878399,0.01,0.1,25,0.007621137988324416,0.8549312935320141,22265,153479,[1000],0.9923788620116764,0.16085173838157513,0.09577484109927294,8,3,"[3, 6, 2]",3,8,3,1
0.005396856658103985,0.007933315172878399,0.01,0.1,25,0.008426019548365353,0.8442588548298748,21893,140573,[1000],0.9915739804516333,0.17494101786316144,0.10385911695315134,8,3,"[3, 6, 2]",3,8,3,1
0.005893950326573491,0.007933315172878399,0.01,0.1,25,0.01022463523613795,0.8310009941117993,19890,117693,[1000],0.989775364763867,0.18825598396777196,0.11316626279357483,8,3,"[3, 6, 2]",3,8,3,1
0.006436830298235144,0.007933315172878399,0.01,0.1,25,0.012741288144231382,0.8192930811307362,17311,95796,[1000],0.9872587118557639,0.2040899534942983,0.12292794801554437,8,3,"[3, 6, 2]",3,8,3,1
0.007029713857864377,0.007933315172878399,0.01,0.1,25,0.013951282122827088,0.8088424473583244,16940,88618,[1000],0.9860487178771727,0.2230670498618823,0.1378805212199001,8,3,"[3, 6, 2]",3,8,3,1
0.00767720673589913,0.007933315172878399,0.01,0.1,25,0.01702910273657681,0.7976500950828579,14897,73620,[1000],0.9829708972634253,0.2392418643461676,0.1486981250957887,8,3,"[3, 6, 2]",3,8,3,1
0.008384338887392595,0.007933315172878399,0.01,0.1,25,0.019800803912638852,0.7809943555246269,14162,64665,[1000],0.980199196087367,0.2600241569807734,0.16636635447399165,8,3,"[3, 6, 2]",3,8,3,1
0.009156603566493744,0.007933315172878399,0.01,0.1,25,0.024729826643915227,0.7673491849630909,12260,52697,[1000],0.9752701733560932,0.280040556915696,0.18233301184558695,8,3,"[3, 6, 2]",3,8,3,1
0.010000000000000002,0.007933315172878399,0.01,0.1,25,0.027320165013796683,0.7533806730472368,11982,48585,[1000],0.9726798349862015,0.2992104472311013,0.19971040625085376,8,3,"[3, 6, 2]",3,8,3,1
0.0004999999999999999,0.00890070514196053,0.01,0.1,25,0.0001937185722529058,0.97048,7380,250000,[47],0.9998062814277479,0.023316297090099743,0.0091665979721375,8,3,"[3, 6, 2]",3,8,3,1
0.0005460539995742772,0.00890070514196053,0.01,0.1,25,0.00021886356128179716,0.96864,7840,250000,[53],0.9997811364387177,0.025326230591344565,0.010100759828212753,8,3,"[3, 6, 2]",3,8,3,1
0.0005963499409021295,0.00890070514196053,0.01,0.1,25,0.0002688739146801021,0.966996,8251,250000,[65],0.9997311260853267,0.027094217556225673,0.011193427894220865,8,3,"[3, 6, 2]",3,8,3,1
0.0006512785407509825,0.00890070514196053,0.01,0.1,25,0.0003147141277656539,0.965956,8511,250000,[76],0.9996852858722415,0.02846506466133033,0.011768651988289322,8,3,"[3, 6, 2]",3,8,3,1
0.0007112665040279459,0.00890070514196053,0.01,0.1,25,0.00037330612346477856,0.964356,8911,250000,[90],0.999626693876532,0.030652580582274595,0.012945426792595265,8,3,"[3, 6, 2]",3,8,3,1
0.0007767798385753472,0.00890070514196053,0.01,0.1,25,0.0004780114722753346,0.96232,9420,250000,[115],0.9995219885277218,0.03244243079225206,0.01446504281320143,8,3,"[3, 6, 2]",3,8,3,1
0.0008483274752854595,0.00890070514196053,0.01,0.1,25,0.00034188746899038963,0.95938,10155,250000,[82],0.999658112531006,0.035731409868873645,0.015897767308053118,8,3,"[3, 6, 2]",3,8,3,1
0.000926465221656747,0.00890070514196053,0.01,0.1,25,0.0005262828143600025,0.95766,10585,250000,[126],0.999473717185632,0.037478854708351605,0.017087484075768017,8,3,"[3, 6, 2]",3,8,3,1
0.001011800079504272,0.00890070514196053,0.01,0.1,25,0.0005193129991582103,0.955108,11223,250000,[124],0.999480687000841,0.039911716790143104,0.018674327929406938,8,3,"[3, 6, 2]",3,8,3,1
0.0011049949603657587,0.00890070514196053,0.01,0.1,25,0.0006128145396545573,0.95298,11755,250000,[146],0.999387185460338,0.04357699007324393,0.020394971562886943,8,3,"[3, 6, 2]",3,8,3,1
0.0012067738352342851,0.00890070514196053,0.01,0.1,25,0.0007033355795148248,0.94976,12560,250000,[167],0.9992966644204938,0.046597035040431264,0.02268783692722372,8,3,"[3, 6, 2]",3,8,3,1
0.001317927358622541,0.00890070514196053,0.01,0.1,25,0.0008198938364269533,0.946464,13384,250000,[194],0.9991801061635729,0.05049531730736721,0.024060080467931164,8,3,"[3, 6, 2]",3,8,3,1
0.0014393190106484026,0.00890070514196053,0.01,0.1,25,0.0008660177194017686,0.942244,14439,250000,[204],0.9991339822805905,0.054244972639783326,0.027139467059487776,8,3,"[3, 6, 2]",3,8,3,1
0.001571891804855704,0.00890070514196053,0.01,0.1,25,0.0010761561234559499,0.940384,14904,250000,[253],0.998923843876549,0.05843995644332528,0.029056215333310646,8,3,"[3, 6, 2]",3,8,3,1
0.0017166756138789728,0.00890070514196053,0.01,0.1,25,0.0011894320248154882,0.9349,16275,250000,[278],0.9988105679751992,0.06244518130281314,0.03137447855385603,8,3,"[3, 6, 2]",3,8,3,1
0.0018747951698604795,0.00890070514196053,0.01,0.1,25,0.0014065665581273307,0.929924,17519,250000,[327],0.9985934334418848,0.06766144330074286,0.034703911287374024,8,3,"[3, 6, 2]",3,8,3,1
0.0020474788017697024,0.00890070514196053,0.01,0.1,25,0.0015174966061685588,0.925208,18698,250000,[351],0.9984825033938256,0.07459944142290166,0.03900095978417826,8,3,"[3, 6, 2]",3,8,3,1
0.0022360679774997894,0.00890070514196053,0.01,0.1,25,0.0019050352953457117,0.919668,20083,250000,[438],0.9980949647046657,0.07954609706981215,0.04189337891499976,8,3,"[3, 6, 2]",3,8,3,1
0.00244202772486745,0.00890070514196053,0.01,0.1,25,0.002253471918944886,0.91592,21020,250000,[516],0.9977465280810406,0.08597257402393223,0.04704340990479518,8,3,"[3, 6, 2]",3,8,3,1
0.0026669580124702875,0.00890070514196053,0.01,0.1,25,0.0025084053583059023,0.908944,22764,250000,[570],0.9974915946416884,0.0933214807512894,0.05029132707845588,8,3,"[3, 6, 2]",3,8,3,1
0.002912606178812128,0.00890070514196053,0.01,0.1,25,0.0029599321922580244,0.9013720000000001,24657,250000,[667],0.997040067807744,0.10114358999392038,0.054783152793741095,8,3,"[3, 6, 2]",3,8,3,1
0.00318088050625023,0.00890070514196053,0.01,0.1,25,0.0034252547700920704,0.894532,26367,250000,[766],0.996574745229919,0.10945611783591867,0.06048749513712198,8,3,"[3, 6, 2]",3,8,3,1
0.0034738650452115797,0.00890070514196053,0.01,0.1,25,0.004240855374226224,0.8885,27875,250000,[942],0.9957591446257739,0.11764096792346651,0.06577827799662352,8,3,"[3, 6, 2]",3,8,3,1
0.003793835803838121,0.00890070514196053,0.01,0.1,25,0.004737899404919835,0.8809198856403514,28531,239595,[1000],0.995262100595081,0.1277053405602092,0.07247090929765379,8,3,"[3, 6, 2]",3,8,3,1
0.004143278428827794,0.00890070514196053,0.01,0.1,25,0.005253149262983158,0.8715490481553718,28056,218418,[1000],0.9947468507370182,0.1373068154358538,0.07861863186980594,8,3,"[3, 6, 2]",3,8,3,1
0.004524907514822488,0.00890070514196053,0.01,0.1,25,0.006448118439039488,0.8626608964588873,24690,179774,[1000],0.993551881560967,0.14949962600913053,0.08554718733073689,8,3,"[3, 6, 2]",3,8,3,1
0.004941687692345045,0.00890070514196053,0.01,0.1,25,0.008029548739360848,0.8536744192422903,21347,145887,[1000],0.9919704512606421,0.16373052834430704,0.09566404368074514,8,3,"[3, 6, 2]",3,8,3,1
0.005396856658103985,0.00890070514196053,0.01,0.1,25,0.009455370650529501,0.8440138540851995,19546,125306,[1000],0.9905446293494694,0.17496217851739787,0.10289334341906203,8,3,"[3, 6, 2]",3,8,3,1
0.005893950326573491,0.00890070514196053,0.01,0.1,25,0.01087748686543461,0.8327189065316437,18468,110401,[1000],0.989122513134562,0.18982302328869938,0.1144964267455647,8,3,"[3, 6, 2]",3,8,3,1
0.006436830298235144,0.00890070514196053,0.01,0.1,25,0.012633600323420167,0.8221742111058021,17120,96274,[1000],0.9873663996765859,0.2043990196326149,0.12476943679409758,8,3,"[3, 6, 2]",3,8,3,1
0.007029713857864377,0.00890070514196053,0.01,0.1,25,0.015655087120559828,0.8088767886539192,15093,78970,[1000],0.9843449128794459,0.2212220361006309,0.13715421826322463,8,3,"[3, 6, 2]",3,8,3,1
0.00767720673589913,0.00890070514196053,0.01,0.1,25,0.01752571899262167,0.7957242668079825,14648,71707,[1000],0.9824742810073739,0.23836730401864736,0.1518778807900594,8,3,"[3, 6, 2]",3,8,3,1
0.008384338887392595,0.00890070514196053,0.01,0.1,25,0.02113182029500021,0.7830878702631143,13108,60430,[1000],0.9788681797050065,0.2579983939816576,0.16478593466041164,8,3,"[3, 6, 2]",3,8,3,1
0.009156603566493744,0.00890070514196053,0.01,0.1,25,0.023810657650364303,0.7668626520103714,12768,54766,[1000],0.9761893423496328,0.27658459926663176,0.18519929520453354,8,3,"[3, 6, 2]",3,8,3,1
0.010000000000000002,0.00890070514196053,0.01,0.1,25,0.02747856671795999,0.753192458141027,11925,48317,[1000],0.9725214332820394,0.29866454165750717,0.19812046603649153,8,3,"[3, 6, 2]",3,8,3,1
0.0004999999999999999,0.009986058828843776,0.01,0.1,25,0.000285114541668044,0.968032,7992,250000,[69],0.9997148854583369,0.024705794849757032,0.009487289676374334,8,3,"[3, 6, 2]",3,8,3,1
0.0005460539995742772,0.009986058828843776,0.01,0.1,25,0.0002730285066581724,0.966932,8267,250000,[66],0.999726971493343,0.02597907608808065,0.009729743146363963,8,3,"[3, 6, 2]",3,8,3,1
0.0005963499409021295,0.009986058828843776,0.01,0.1,25,0.00031062460395362996,0.965796,8551,250000,[75],0.9996893753960625,0.027885806112263874,0.01089256944530729,8,3,"[3, 6, 2]",3,8,3,1
0.0006512785407509825,0.009986058828843776,0.01,0.1,25,0.0003526049207053758,0.964252,8937,250000,[85],0.9996473950792915,0.029469474784599877,0.012200130256406002,8,3,"[3, 6, 2]",3,8,3,1
0.0007112665040279459,0.009986058828843776,0.01,0.1,25,0.00039056494804239706,0.962708,9323,250000,[94],0.9996094350519749,0.03195569165312847,0.01353265995504348,8,3,"[3, 6, 2]",3,8,3,1
0.0007767798385753472,0.009986058828843776,0.01,0.1,25,0.00041650874043591804,0.960364,9909,250000,[100],0.9995834912595654,0.03417037706536272,0.014736079236622781,8,3,"[3, 6, 2]",3,8,3,1
0.0008483274752854595,0.009986058828843776,0.01,0.1,25,0.00047982242397943855,0.958688,10328,250000,[115],0.9995201775760194,0.03569044360626189,0.015700624186388065,8,3,"[3, 6, 2]",3,8,3,1
0.000926465221656747,0.009986058828843776,0.01,0.1,25,0.000485375957153019,0.95596,11010,250000,[116],0.9995146240428422,0.03870036403196787,0.01678312900121344,8,3,"[3, 6, 2]",3,8,3,1
0.001011800079504272,0.009986058828843776,0.01,0.1,25,0.0005784174832971473,0.954328,11418,250000,[138],0.9994215825167219,0.04075328398621857,0.01894107686246238,8,3,"[3, 6, 2]",3,8,3,1
